Epoch,Iteration,nu,p,r,beta,eta,tau,error
23,63,2,0.01542685189361842,0.01,1,0.06670079995050081,0.01973387590975223,29.583277080182533
11,51,1.3892080964867668,0.016334998573065543,0.1,0.4,0,0,35.67644270841816
0,14,0.6980863981298171,0.05914618210372864,0.08952331374696224,0.4005351972091012,0.017692443049745637,0.010950378733687103,65.69570972176861
36,76,2,0.03538526074926338,0.06817044174825283,1,0.1,0,86.91386838988714
0,4,1.755535075312946,0.04080838776276214,0.08221217958541821,0.7551185916410759,5.380682996474207e-5,0.025742627801373603,127.67132910145023
0,19,1.8877521294401958,0.019412390489212703,0.019603833189292347,0.9668787204101682,0.0031476952822413295,0.019035670035518707,130.80327717593505
2,42,2,0.06,0.01,1,0,0.1,133.1443047718196
0,11,1.2345365833491087,0.014992626346711769,0.0104548230318469,0.7864791267341934,0.021535936734289864,0.0015955119946738706,141.47988411444555
0,16,1.7160649975412525,0.052186476232524724,0.017946342290670145,0.8696641294343863,0.01701812062994577,0.01741305831936188,254.39267792819686
26,66,0,0.06,0.01,1,0,0.03626041154317205,296.324670890631
0,18,1.1052451302297412,0.05349042093355092,0.0453752790199942,0.6179133987089154,0.009932974912226201,0.0030960915400646627,646.0854798198845
19,59,2,0.03487424864778745,0.01,0.4,0,0,1369.2775243971091
1,41,0,0.001,0.01,0.4000000000000001,0.1,0,1000000
5,45,2,0.001,0.01,0.4,0,0.1,1000000
6,46,0,0.001,0.1,0.882761218531674,0.1,0.1,1000000
12,52,2,0.001,0.0882639913061728,1,0,0,1000000
24,64,0.916615364597505,0.001,0.1,0.4,0.06447086090500263,0.1,1000000
29,69,0,0.001,0.01,0.4,0.1,0.07325475839871846,1000000
33,73,1.483681056819819,0.001,0.01,1,0.04444298023957116,0.1,1000000
